species,longitude,latitude
Artibeus lituratus,-92.342,15.425
Bassariscus sumichrasti,-92.457,15.382
Bassariscus sumichrasti,-93.716,16.223
Bassariscus sumichrasti,-93.164,15.91
Baiomys musculus,-93.324,15.993
Balantiopteryx plicata,-93.683,16.217
Artibeus jamaicensis,-92.283,15.283
Bassariscus sumichrasti,-92.472,15.216
Baiomys musculus,-93.592,16.298
Artibeus lituratus,-93.592,16.298
Ateles geoffroyi,-93.655,16.125
Baiomys musculus,-94.128,16.529
Ateles geoffroyi,-92.58,15.4
Bassariscus sumichrasti,-92.294,15.239
Canis latrans,-93.655,16.125
Canis latrans,-92.677,15.583
Baiomys musculus,-92.95,16.759
Baiomys musculus,-93.762,15.924
Baiomys musculus,-93.177,16.786
Baiomys musculus,-91.786,16.108
Baiomys musculus,-93.981,16.361
Baiomys musculus,-91.973,15.951
Baiomys musculus,-93.735,16.151
Baiomys musculus,-92.709,16.683
Baiomys musculus,-96.717,17.067
Balantiopteryx plicata,-93.692,16.151
Balantiopteryx io,-92.906,17.578
Balantiopteryx io,-92.922,17.565
Balantiopteryx plicata,-93.076,16.792
Balantiopteryx plicata,-93.138,16.764
Baiomys musculus,-92.89,16.995
Baiomys musculus,-91.981,16.315
Baiomys musculus,-92.892,15.424
Baiomys musculus,-93.209,15.687
Baiomys musculus,-93.838,16.134
Baiomys musculus,-94.085,16.447
Baiomys musculus,-93.722,16.695
Baiomys musculus,-93.671,16.012
Baiomys musculus,-90.483,15.417
Baiomys musculus,-93.222,16.782
Baiomys musculus,-92.134,16.251
Canis latrans,-92.101,15.094
Canis latrans,-92.238,15.213
Centurio senex,-93.726,16.341
Baiomys musculus,-92.847,15.478
Centurio senex,-93.737,16.262
Centurio senex,-93.607,16.155
Carollia subrufa,-93.655,16.125
Centurio senex,-93.591,16.108
Carollia subrufa,-93.067,15.7
Carollia subrufa,-93.471,15.996
Chiroderma villosum,-93.093,15.823
Centurio senex,-92.632,15.42
Carollia subrufa,-92.803,15.526
Chiroderma salvini,-92.146,15.084
Glossophaga soricina,-96.758,19.328
Glossophaga soricina,-96.729,19.327
Glossophaga soricina,-96.769,19.342
Glossophaga soricina,-96.767,19.347
Glossophaga soricina,-96.771,19.318
Glossophaga soricina,-96.759,19.318
Glossophaga soricina,-96.778,19.328
Glossophaga soricina,-96.794,19.326
Glossophaga soricina,-96.78,19.32
Glossophaga soricina,-96.736,19.332
Choeroniscus godmani,-93.655,16.125
Glossophaga soricina,-96.774,19.339
Carollia brevicauda,-93.655,16.125
Glossophaga soricina,-96.788,19.344
Carollia perspicillata,-93.783,16.276
Carollia perspicillata,-93.655,16.125
Carollia subrufa,-93.783,16.276
Carollia subrufa,-93.726,16.275
Glossophaga soricina,-96.754,19.345
Glossophaga soricina,-96.985,19.46
Glossophaga soricina,-96.94,19.509
Glossophaga soricina,-96.625,19.508
Baiomys musculus,-93.1,17.117
Balantiopteryx plicata,-93.111,17.13
Bassariscus sumichrasti,-93.597,16.9
Bassariscus sumichrasti,-91.064,16.719
Bassariscus sumichrasti,-90.917,16.4
Bassariscus sumichrasti,-90.505,18.942
Bassariscus sumichrasti,-92.898,17.157
Bassariscus sumichrasti,-90.8,14.983
Bassariscus sumichrasti,-91.703,16.152
Bassariscus sumichrasti,-92.154,14.989
Bassariscus sumichrasti,-93.138,16.764
Bassariscus sumichrasti,-87.786,20.991
Bassariscus sumichrasti,-88.008,20.936
Bassariscus sumichrasti,-88.924,20.126
Bassariscus sumichrasti,-88.114,20.974
Bassariscus sumichrasti,-88.066,20.719
Centurio senex,-92.509,15.378
Chiroderma villosum,-92.75,15.583
Chiroderma villosum,-92.75,15.567
Centurio senex,-92.75,15.567
Choeroniscus godmani,-92.717,15.533
Carollia subrufa,-92.367,15.3
Carollia subrufa,-93.067,15.783
Chrotopterus auritus,-92.808,15.657
Conepatus leuconotus,-93.093,15.823
Conepatus leuconotus,-92.808,15.657
Heteromys desmarestianus,-93.061,15.802
Heteromys desmarestianus,-93.061,15.806
Heteromys desmarestianus,-93.01,15.801
Heteromys desmarestianus,-93.066,15.802
Conepatus leuconotus,-93.067,15.7
Conepatus leuconotus,-92.101,15.094
Natalus stramineus,-96.758,19.328
Mormoops megalophylla,-96.758,19.328
Micronycteris megalotis,-96.778,19.328
Mormoops megalophylla,-96.78,19.32
Micronycteris megalotis,-96.769,19.342
Micronycteris megalotis,-96.774,19.339
Myotis californicus,-96.794,19.326
Mormoops megalophylla,-96.767,19.347
Micronycteris megalotis,-96.759,19.318
Natalus stramineus,-96.778,19.328
Mormoops megalophylla,-96.729,19.327
Mormoops megalophylla,-96.754,19.345
Mormoops megalophylla,-96.788,19.344
Molossus ater,-96.778,19.328
Natalus stramineus,-96.794,19.326
Natalus stramineus,-96.759,19.318
Mormoops megalophylla,-96.961,19.475
Mormoops megalophylla,-96.771,19.354
Natalus stramineus,-96.625,19.508
Myotis nigricans,-96.94,19.509
Myotis nigricans,-96.961,19.475
Cryptotis goodwini,-92.808,15.657
Dermanura tolteca,-92.101,15.094
Dermanura tolteca,-92.229,15.158
Dermanura tolteca,-93.591,16.21
Didelphis virginiana,-93.589,16.161
Dermanura tolteca,-93.589,16.175
Desmodus rotundus,-93.589,16.175
Dermanura tolteca,-93.726,16.275
Dasypus novemcinctus,-93.726,16.275
Dasyprocta mexicana,-93.726,16.275
Dermanura tolteca,-93.738,16.355
Didelphis virginiana,-93.738,16.355
Desmodus rotundus,-93.738,16.355
Didelphis virginiana,-93.726,16.341
Dermanura tolteca,-93.726,16.341
Dermanura tolteca,-93.655,16.125
Didelphis virginiana,-93.591,16.21
Dermanura tolteca,-93.737,16.262
Dasyprocta mexicana,-93.737,16.262
Didelphis virginiana,-93.737,16.262
Didelphis virginiana,-93.616,16.158
Dermanura tolteca,-93.616,16.158
Didelphis marsupialis,-93.616,16.158
Desmodus rotundus,-93.655,16.125
Dermanura tolteca,-93.591,16.108
Dermanura tolteca,-93.067,15.7
Dermanura tolteca,-93.093,15.823
Dermanura tolteca,-93.471,15.996
Didelphis virginiana,-93.093,15.823
Didelphis marsupialis,-93.093,15.823
Didelphis virginiana,-92.967,15.867
Dermanura tolteca,-92.967,15.867
Dasypus novemcinctus,-92.967,15.867
Dermanura tolteca,-92.933,15.733
Dermanura tolteca,-92.345,15.248
Desmodus rotundus,-92.185,15.149
Dermanura tolteca,-92.632,15.42
Dermanura tolteca,-92.741,15.644
Didelphis marsupialis,-92.741,15.644
Dermanura tolteca,-92.808,15.657
Dermanura tolteca,-93.192,15.88
Desmodus rotundus,-93.192,15.88
Dermanura tolteca,-92.803,15.526
Dermanura tolteca,-92.752,15.694
Dermanura tolteca,-92.692,15.638
Dermanura tolteca,-93.212,15.886
Didelphis virginiana,-93.212,15.886
Didelphis virginiana,-92.851,15.584
Dermanura tolteca,-92.146,15.084
Dermanura tolteca,-92.315,15.251
Dermanura tolteca,-92.114,15.093
Didelphis virginiana,-94.026,16.42
Didelphis virginiana,-93.726,16.275
Didelphis virginiana,-93.589,16.175
Didelphis virginiana,-93.591,16.108
Didelphis marsupialis,-94.026,16.42
Didelphis marsupialis,-93.783,16.276
Didelphis marsupialis,-93.655,16.125
Dasypus novemcinctus,-94.026,16.42
Dasypus novemcinctus,-93.783,16.276
Dasypus novemcinctus,-93.726,16.341
Dasypus novemcinctus,-93.738,16.355
Dasypus novemcinctus,-93.591,16.21
Dasypus novemcinctus,-93.589,16.161
Dasypus novemcinctus,-93.589,16.175
Dasypus novemcinctus,-93.591,16.108
Dasypus novemcinctus,-93.655,16.125
Desmodus rotundus,-94.026,16.42
Desmodus rotundus,-93.726,16.341
Desmodus rotundus,-93.726,16.275
Desmodus rotundus,-93.589,16.161
Didelphis marsupialis,-92.146,15.084
Dermanura tolteca,-92.487,15.484
Dermanura tolteca,-92.509,15.378
Dermanura tolteca,-92.58,15.4
Didelphis virginiana,-92.58,15.4
Dermanura tolteca,-92.519,15.446
Dermanura tolteca,-92.408,15.472
Desmodus rotundus,-92.522,15.506
Dermanura tolteca,-92.457,15.382
Didelphis marsupialis,-93.716,16.223
Didelphis virginiana,-93.716,16.223
Dermanura tolteca,-93.716,16.223
Dermanura tolteca,-93.164,15.91
Didelphis marsupialis,-92.225,15.44
Dermanura tolteca,-92.283,15.283
Dermanura tolteca,-92.1,15.1
Dermanura tolteca,-92.117,15.117
Dermanura tolteca,-92.75,15.567
Desmodus rotundus,-92.783,15.55
Desmodus rotundus,-92.117,15.117
Dasypus novemcinctus,-93.592,16.298
Didelphis marsupialis,-93.067,15.7
Dasypus novemcinctus,-93.471,15.996
Desmodus rotundus,-92.808,15.657
Didelphis marsupialis,-92.52,15.557
Didelphis virginiana,-92.52,15.557
Dasypus novemcinctus,-92.52,15.557
Dasypus novemcinctus,-92.101,15.094
Dasyprocta mexicana,-92.229,15.158
Glossophaga commissarisi,-93.655,16.125
Enchisthenes hartii,-93.591,16.108
Enchisthenes hartii,-92.345,15.248
Galictis vittata,-93.212,15.886
Glossophaga commissarisi,-93.726,16.341
Glossophaga commissarisi,-93.738,16.355
Glossophaga commissarisi,-93.591,16.21
Glossophaga commissarisi,-93.589,16.161
Cabassous centralis,-91.133,16.767
Caluromys derbianus,-92.951,17.548
Caluromys derbianus,-88.101,19.224
Caluromys derbianus,-87.333,20.363
Caluromys derbianus,-89.537,17.993
Caluromys derbianus,-91.918,17.432
Glossophaga commissarisi,-92.509,15.378
Glossophaga commissarisi,-92.58,15.4
Eira barbara,-92.519,15.446
Glossophaga commissarisi,-92.519,15.446
Eira barbara,-92.522,15.506
Enchisthenes hartii,-92.117,15.117
Glossophaga commissarisi,-93.683,16.217
Glossophaga commissarisi,-92.95,15.517
Glossophaga commissarisi,-92.283,15.283
Glossophaga commissarisi,-92.367,15.3
Glossophaga commissarisi,-92.1,15.1
Glossophaga commissarisi,-92.433,15.4
Eumops glaucinus,-93.667,16.683
Eumops hansae,-92.75,15.583
Eumops hansae,-92.75,15.567
Eumops underwoodi,-92.75,15.567
Eumops underwoodi,-92.75,15.583
Caluromys derbianus,-92.046,17.483
Eira barbara,-93.783,16.276
Glaucomys volans,-93.591,16.108
Glossophaga commissarisi,-92.808,15.657
Enchisthenes hartii,-92.808,15.657
Eptesicus fuscus,-92.808,15.657
Eptesicus brasiliensis,-92.808,15.657
Eira barbara,-92.933,15.733
Eira barbara,-92.229,15.158
Puma yagouaroundi,-93.726,16.341
Glossophaga soricina,-93.726,16.341
Glossophaga soricina,-93.655,16.125
Glossophaga morenoi,-93.655,16.125
Heteromys desmarestianus,-93.591,16.21
Glossophaga soricina,-93.591,16.21
Heteromys desmarestianus,-93.737,16.262
Glossophaga morenoi,-93.591,16.108
Heteromys desmarestianus,-93.591,16.108
Glossophaga morenoi,-93.067,15.7
Glossophaga morenoi,-93.093,15.823
Glossophaga soricina,-93.471,15.996
Glossophaga soricina,-93.093,15.823
Heteromys desmarestianus,-92.967,15.867
Glossophaga morenoi,-92.967,15.867
Heteromys goldmani,-92.933,15.733
Heteromys desmarestianus,-92.632,15.42
Glossophaga morenoi,-92.632,15.42
Heteromys desmarestianus,-92.808,15.657
Glossophaga morenoi,-93.192,15.88
Heteromys desmarestianus,-93.192,15.88
Glossophaga morenoi,-92.803,15.526
Heteromys desmarestianus,-92.803,15.526
Glossophaga soricina,-92.803,15.526
Heteromys desmarestianus,-92.692,15.638
Heteromys desmarestianus,-92.719,15.639
Heteromys nelsoni,-92.677,15.583
Heteromys desmarestianus,-93.212,15.886
Glossophaga morenoi,-92.345,15.248
Heteromys nelsoni,-92.146,15.084
Glossophaga leachii,-93.591,16.21
Glossophaga leachii,-93.589,16.175
Glossophaga morenoi,-94.026,16.42
Glossophaga morenoi,-93.783,16.276
Glossophaga morenoi,-93.726,16.275
Glossophaga morenoi,-93.616,16.158
Glossophaga morenoi,-93.589,16.161
Glossophaga soricina,-94.026,16.42
Glossophaga soricina,-93.783,16.276
Glossophaga soricina,-93.726,16.275
Glossophaga soricina,-93.589,16.161
Glossophaga soricina,-93.589,16.175
Hylonycteris underwoodi,-93.783,16.276
Peromyscus mexicanus,-93.061,15.806
Peromyscus mexicanus,-93.061,15.802
Peromyscus aztecus,-93.01,15.801
Heteromys desmarestianus,-92.52,15.557
Heteromys desmarestianus,-92.519,15.446
Heteromys goldmani,-92.519,15.446
Heteromys goldmani,-92.488,15.427
Peromyscus mexicanus,-93.066,15.802
Peromyscus aztecus,-93.066,15.802
Peromyscus levipes,-92.808,15.657
Peromyscus aztecus,-92.808,15.657
Glossophaga soricina,-93.716,16.223
Heteromys nelsoni,-93.716,16.223
Heteromys nelsoni,-93.164,15.91
Heteromys desmarestianus,-93.324,15.993
Glossophaga soricina,-93.324,15.993
Glossophaga leachii,-94.0,16.4
Hylonycteris underwoodi,-92.117,15.117
Hylonycteris underwoodi,-92.808,15.657
Canis latrans,-93.075,16.835
Canis latrans,-92.957,16.763
Puma yagouaroundi,-92.933,15.733
Puma yagouaroundi,-92.433,15.548
Puma yagouaroundi,-92.238,15.213
Liomys pictus,-93.726,16.275
Mazama americana,-93.726,16.275
Mazama americana,-94.026,16.42
Liomys pictus,-94.026,16.42
Leopardus pardalis,-93.726,16.341
Liomys pictus,-93.591,16.21
Leopardus wiedii,-93.591,16.21
Liomys pictus,-93.655,16.125
Liomys pictus,-93.067,15.7
Leopardus pardalis,-93.093,15.823
Carollia perspicillata,-93.671,16.959
Carollia brevicauda,-93.104,17.471
Carollia brevicauda,-93.003,17.402
Carollia brevicauda,-93.096,17.421
Carollia brevicauda,-93.025,17.267
Carollia brevicauda,-93.561,17.285
Carollia brevicauda,-92.203,17.658
Carollia brevicauda,-91.264,16.956
Carollia brevicauda,-91.729,16.91
Carollia brevicauda,-91.672,16.761
Carollia brevicauda,-91.564,16.588
Carollia perspicillata,-93.544,17.167
Carollia perspicillata,-93.103,17.479
Carollia perspicillata,-93.096,17.421
Carollia perspicillata,-93.104,17.471
Carollia perspicillata,-93.013,17.369
Carollia perspicillata,-92.189,17.649
Carollia perspicillata,-93.092,16.729
Mazama americana,-92.186,15.145
Carollia subrufa,-93.374,16.692
Carollia subrufa,-94.033,16.508
Carollia subrufa,-93.932,16.457
Carollia subrufa,-93.901,16.322
Leopardus wiedii,-92.632,15.42
Carollia subrufa,-93.901,16.296
Carollia subrufa,-93.901,16.271
Mazama americana,-92.808,15.657
Carollia subrufa,-93.612,15.958
Leopardus wiedii,-92.808,15.657
Carollia subrufa,-93.653,15.99
Leopardus pardalis,-92.808,15.657
Carollia subrufa,-93.745,16.12
Carollia subrufa,-92.975,16.734
Lontra longicaudis,-93.192,15.88
Carollia subrufa,-93.095,16.726
Carollia subrufa,-92.922,16.107
Carollia subrufa,-93.926,16.577
Mazama americana,-92.803,15.526
Carollia subrufa,-92.019,16.051
Carollia subrufa,-92.017,16.039
Liomys pictus,-92.803,15.526
Carollia subrufa,-92.018,16.041
Carollia subrufa,-92.002,16.025
Carollia subrufa,-92.03,16.014
Carollia subrufa,-92.076,15.979
Carollia subrufa,-93.209,15.687
Carollia subrufa,-92.206,15.641
Carollia subrufa,-92.734,15.368
Carollia subrufa,-92.892,15.424
Carollia subrufa,-92.823,15.423
Carollia subrufa,-92.445,15.119
Carollia subrufa,-92.284,14.925
Carollia brevicauda,-88.588,18.512
Carollia perspicillata,-88.588,18.512
Carollia perspicillata,-88.531,18.512
Marmosa mexicana,-93.591,16.21
Marmosa mexicana,-93.726,16.275
Marmosa mexicana,-93.591,16.108
Leptonycteris curasoae,-93.726,16.275
Carollia perspicillata,-92.154,14.989
Carollia perspicillata,-95.026,17.069
Carollia subrufa,-92.046,17.593
Carollia subrufa,-92.053,15.96
Carollia subrufa,-92.217,14.92
Carollia brevicauda,-93.8,17.188
Carollia brevicauda,-93.124,16.86
Carollia subrufa,-93.124,16.901
Platyrrhinus helleri,-96.794,19.326
Platyrrhinus helleri,-96.769,19.342
Carollia subrufa,-93.098,16.9
Platyrrhinus helleri,-96.771,19.318
Platyrrhinus helleri,-96.759,19.318
Platyrrhinus helleri,-96.778,19.333
Carollia subrufa,-90.317,15.483
Carollia brevicauda,-88.038,19.226
Carollia brevicauda,-90.722,19.349
Carollia brevicauda,-89.729,19.458
Carollia brevicauda,-89.962,18.017
Carollia brevicauda,-86.836,21.158
Carollia brevicauda,-89.625,20.964
Carollia perspicillata,-89.729,19.458
Carollia perspicillata,-90.821,18.614
Carollia perspicillata,-88.046,19.596
Carollia perspicillata,-87.283,20.867
Carollia perspicillata,-87.535,20.857
Carollia perspicillata,-86.836,21.158
Carollia perspicillata,-89.067,20.089
Carollia perspicillata,-91.918,17.432
Carollia perspicillata,-93.749,16.282
Mazama americana,-92.433,15.548
Marmosa mexicana,-92.509,15.378
Lontra longicaudis,-92.58,15.4
Carollia perspicillata,-92.046,17.483
Carollia brevicauda,-90.933,16.117
Micronycteris megalotis,-93.867,16.3
Lasiurus ega,-92.75,15.567
Micronycteris megalotis,-92.472,15.216
Carollia perspicillata,-90.933,16.117
Liomys pictus,-93.592,16.298
Lontra longicaudis,-93.783,16.276
Mephitis macroura,-93.783,16.276
Leopardus pardalis,-93.471,15.996
Leopardus wiedii,-93.471,15.996
Liomys pictus,-94.128,16.529
Lasiurus borealis,-92.808,15.657
Mephitis macroura,-92.632,15.42
Mephitis macroura,-92.433,15.548
Marmosa mexicana,-92.229,15.158
Leopardus pardalis,-92.101,15.094
Leopardus wiedii,-92.101,15.094
Lontra longicaudis,-92.23,15.158
Mephitis macroura,-92.238,15.213
Mustela frenata,-92.238,15.213
Mustela frenata,-93.093,15.823
Centurio senex,-92.053,15.96
Centurio senex,-91.564,16.588
Centurio senex,-93.124,16.901
Centurio senex,-94.039,16.683
Centurio senex,-90.731,19.299
Centurio senex,-89.962,18.017
Centurio senex,-89.537,17.993
Pteronotus davyi,-96.729,19.327
Pteronotus parnellii,-96.758,19.328
Pteronotus parnellii,-96.729,19.327
Pteronotus parnellii,-96.788,19.344
Pteronotus parnellii,-96.774,19.339
Pteronotus parnellii,-96.767,19.347
Pteronotus parnellii,-96.778,19.328
Rhogeessa tumida,-96.794,19.326
Pteronotus davyi,-96.758,19.328
Pteronotus personatus,-96.758,19.328
Pteronotus parnellii,-96.736,19.332
Pteronotus parnellii,-96.769,19.342
Pteronotus parnellii,-96.794,19.326
Pteronotus personatus,-96.729,19.327
Pteronotus parnellii,-96.754,19.345
Pteronotus davyi,-96.94,19.509
Pteronotus davyi,-96.934,19.45
Reithrodontomys mexicanus,-93.061,15.806
Sigmodon hispidus,-93.011,15.801
Reithrodontomys sumichrasti,-92.808,15.657
Reithrodontomys mexicanus,-93.066,15.802
Centurio senex,-90.933,16.117
Mormoops megalophylla,-93.7,16.733
Mustela frenata,-92.472,15.216
Mustela frenata,-93.783,16.276
Mormoops megalophylla,-92.808,15.657
Mustela frenata,-92.52,15.557
Peromyscus guatemalensis,-92.101,15.094
Nasua narica,-92.229,15.158
Peromyscus guatemalensis,-92.238,15.213
Chironectes minimus,-90.951,16.107
Chironectes minimus,-92.951,17.581
Chironectes minimus,-93.119,17.508
Chironectes minimus,-91.981,17.509
Chiroderma villosum,-92.264,17.511
Chiroderma villosum,-94.136,16.377
Peromyscus guatemalensis,-92.294,15.239
Chiroderma villosum,-92.897,16.857
Chiroderma villosum,-92.052,16.118
Chiroderma villosum,-91.564,16.588
Chiroderma villosum,-95.057,17.181
Peromyscus aztecus,-93.591,16.21
Odocoileus virginianus,-93.591,16.21
Panthera onca,-93.589,16.161
Odocoileus virginianus,-93.589,16.175
Peromyscus aztecus,-93.726,16.275
Panthera onca,-93.726,16.275
Odocoileus virginianus,-94.026,16.42
Peromyscus aztecus,-93.738,16.355
Peromyscus aztecus,-93.726,16.341
Peromyscus aztecus,-93.655,16.125
Nasua narica,-93.737,16.262
Peromyscus mexicanus,-93.093,15.823
Odocoileus virginianus,-93.471,15.996
Nasua narica,-93.471,15.996
Peromyscus mexicanus,-93.471,15.996
Nasua narica,-92.967,15.867
Chiroderma villosum,-87.023,20.696
Chiroderma villosum,-93.676,16.013
Chironectes minimus,-95.045,17.112
Chiroderma villosum,-89.962,18.017
Chiroderma villosum,-93.749,16.282
Nasua narica,-92.186,15.145
Nasua narica,-92.933,15.733
Pecari tajacu,-92.808,15.657
Myotis keaysi,-93.192,15.88
Oryzomys couesi,-93.192,15.88
Odocoileus virginianus,-92.719,15.639
Peromyscus aztecus,-93.212,15.886
Nasua narica,-92.851,15.584
Peromyscus mexicanus,-92.146,15.084
Peromyscus mexicanus,-92.315,15.251
Peromyscus guatemalensis,-92.245,15.214
Sturnira lilium,-96.729,19.327
Sturnira ludovici,-96.729,19.327
Peromyscus guatemalensis,-92.114,15.093
Sturnira lilium,-96.754,19.345
Sturnira lilium,-96.769,19.342
Sturnira lilium,-96.774,19.339
Sturnira lilium,-96.767,19.347
Sturnira lilium,-96.778,19.333
Sturnira ludovici,-96.778,19.333
Sturnira lilium,-96.759,19.318
Sturnira ludovici,-96.759,19.318
Sturnira lilium,-96.778,19.328
Sturnira ludovici,-96.794,19.326
Sturnira lilium,-96.794,19.326
Sturnira lilium,-96.78,19.32
Sturnira ludovici,-96.78,19.32
Sturnira ludovici,-96.778,19.328
Sturnira ludovici,-96.758,19.328
Sturnira ludovici,-96.769,19.342
Sturnira ludovici,-96.767,19.347
Sturnira ludovici,-96.736,19.332
Peromyscus mexicanus,-92.181,15.164
Sturnira ludovici,-96.774,19.339
Sturnira ludovici,-96.788,19.344
Sturnira ludovici,-96.754,19.345
Sturnira ludovici,-96.942,19.582
Sturnira ludovici,-96.94,19.509
Sturnira ludovici,-96.985,19.46
Sturnira ludovici,-96.934,19.45
Sturnira ludovici,-96.997,19.522
Sturnira ludovici,-96.625,19.508
Oryzomys couesi,-92.52,15.557
Pecari tajacu,-92.433,15.548
Pecari tajacu,-92.457,15.382
Odocoileus virginianus,-92.509,15.378
Peromyscus mexicanus,-92.509,15.378
Peromyscus mexicanus,-92.58,15.4
Peromyscus mexicanus,-92.519,15.446
Peromyscus guatemalensis,-92.522,15.506
Peromyscus mexicanus,-92.522,15.506
Nasua narica,-92.522,15.506
Chiroderma villosum,-90.933,16.117
Peromyscus mexicanus,-93.716,16.223
Oryzomys couesi,-93.463,15.993
Peromyscus mexicanus,-93.463,15.993
Peromyscus mexicanus,-93.164,15.91
Peromyscus mexicanus,-92.502,15.28
Natalus stramineus,-94.0,16.4
Myotis keaysi,-92.783,15.717
Myotis nigricans,-92.783,15.717
Noctilio leporinus,-92.75,15.567
Noctilio leporinus,-92.717,15.533
Chrotopterus auritus,-92.038,16.093
Choeroniscus godmani,-94.136,16.377
Chrotopterus auritus,-92.807,15.657
Chrotopterus auritus,-92.671,15.621
Nasua narica,-92.472,15.216
Peromyscus mexicanus,-93.592,16.298
Chrotopterus auritus,-92.037,16.105
Chrotopterus auritus,-92.988,17.516
Choeroniscus godmani,-93.209,15.687
Choeronycteris mexicana,-91.15,14.75
Myotis keaysi,-92.808,15.657
Nyctomys sumichrasti,-92.808,15.657
Panthera onca,-92.632,15.42
Panthera onca,-92.315,15.26
Nasua narica,-92.52,15.557
